@relation TrainingData.arff

@attribute Aluminium numeric
@attribute Krzem numeric
@attribute Magnez numeric
@attribute Miedz numeric
@attribute Cynk numeric
@attribute Cyna numeric
@attribute Nikiel numeric
@attribute Zelazo numeric
@attribute Olow numeric
@attribute TemperaturaWytapiania numeric
@attribute CzasWytapiania numeric
@attribute TemperaturaStudzenia numeric
@attribute CzasPodgrzewania numeric
@attribute TemperaturaStudzenia2 numeric
@attribute CzasPodgrzewania2 numeric
@attribute StopieńUszlachetniania numeric
@attribute Jakość numeric

@data
80,20,0,0,0,0,0,0,0,1429,42,1085,5,409,24,5,49.689281
80,20,0,0,0,0,0,0,0,1563,41,869,22,543,32,1,39.191821
80,20,0,0,0,0,0,0,0,1511,33,1013,23,531,15,4,41.329584
80,20,0,0,0,0,0,0,0,1299,39,900,9,378,21,3,39.801521
80,20,0,0,0,0,0,0,0,1159,49,722,9,316,19,4,47.870856
80,20,0,0,0,0,0,0,0,1612,42,878,6,510,27,4,51.852672
80,20,0,0,0,0,0,0,0,1231,45,840,9,322,18,1,47.776677
80,20,0,0,0,0,0,0,0,1302,36,854,20,379,11,4,36.805629
80,20,0,0,0,0,0,0,0,1280,46,916,22,350,24,1,50.831421
80,20,0,0,0,0,0,0,0,1184,46,740,20,438,14,2,39.59393
80,20,0,0,0,0,0,0,0,1221,53,680,10,468,15,5,38.142354
80,20,0,0,0,0,0,0,0,1112,50,677,19,320,15,3,36.713761
80,20,0,0,0,0,0,0,0,1197,47,722,17,343,21,4,45.332035
80,20,0,0,0,0,0,0,0,1583,61,1159,21,583,14,3,43.40147
80,20,0,0,0,0,0,0,0,1167,56,796,19,397,26,2,38.032861
80,20,0,0,0,0,0,0,0,1262,60,825,17,507,17,1,34.662461
80,20,0,0,0,0,0,0,0,1435,59,1067,18,377,10,5,43.939255
80,20,0,0,0,0,0,0,0,1452,57,1094,22,588,10,3,44.547541
80,20,0,0,0,0,0,0,0,1653,35,1232,23,514,29,4,37.599631
80,20,0,0,0,0,0,0,0,1331,38,912,23,418,23,4,41.881836
80,20,0,0,0,0,0,0,0,1305,61,951,14,342,33,4,33.819577
80,20,0,0,0,0,0,0,0,1403,64,919,21,469,21,1,37.173175
80,20,0,0,0,0,0,0,0,1203,47,920,6,324,15,4,47.011773
80,20,0,0,0,0,0,0,0,1244,54,824,22,330,13,3,51.021306
80,20,0,0,0,0,0,0,0,1220,47,942,5,379,37,5,49.616929
80,20,0,0,0,0,0,0,0,1563,61,848,15,510,14,5,37.62196
80,20,0,0,0,0,0,0,0,1342,37,988,12,358,20,5,35.731933
80,20,0,0,0,0,0,0,0,1474,63,1110,22,586,26,4,32.927616
80,20,0,0,0,0,0,0,0,1285,39,896,17,420,10,1,34.821787
80,20,0,0,0,0,0,0,0,1492,34,951,24,449,33,3,37.643695
80,20,0,0,0,0,0,0,0,1269,47,713,16,465,33,4,43.584396
80,20,0,0,0,0,0,0,0,1238,55,933,11,349,29,3,39.193651
80,20,0,0,0,0,0,0,0,1672,68,1130,5,596,26,4,48.500191
80,20,0,0,0,0,0,0,0,1151,53,731,18,455,27,2,39.388139
80,20,0,0,0,0,0,0,0,1610,39,1135,12,640,37,2,49.075054
80,20,0,0,0,0,0,0,0,1543,63,981,17,592,34,2,44.357838
80,20,0,0,0,0,0,0,0,1358,36,852,14,488,18,5,38.78882
80,20,0,0,0,0,0,0,0,1535,42,906,23,607,19,1,47.134668
80,20,0,0,0,0,0,0,0,1411,64,951,22,513,22,2,39.598859
80,20,0,0,0,0,0,0,0,1274,44,759,6,435,24,5,46.810653
80,20,0,0,0,0,0,0,0,1328,40,879,17,340,29,3,43.50032
80,20,0,0,0,0,0,0,0,1581,37,1231,14,684,10,5,37.201602
80,20,0,0,0,0,0,0,0,1421,38,776,20,491,24,3,25.478328
80,20,0,0,0,0,0,0,0,1644,37,1048,23,458,18,2,46.262267
80,20,0,0,0,0,0,0,0,1317,58,910,18,352,35,3,45.891746
80,20,0,0,0,0,0,0,0,1259,44,823,13,372,20,5,54.122674
80,20,0,0,0,0,0,0,0,1685,40,918,16,563,33,4,48.186612
80,20,0,0,0,0,0,0,0,1614,58,947,15,588,37,4,56.762311
80,20,0,0,0,0,0,0,0,1465,44,841,6,557,35,5,57.301233
80,20,0,0,0,0,0,0,0,1356,51,765,15,365,24,2,48.080559
80,20,0,0,0,0,0,0,0,1599,47,1247,19,606,32,3,64.709725
80,20,0,0,0,0,0,0,0,1550,43,951,6,608,37,2,58.02683
80,20,0,0,0,0,0,0,0,1425,59,872,13,369,32,3,43.479446
80,20,0,0,0,0,0,0,0,1201,54,799,14,317,36,3,48.337914
80,20,0,0,0,0,0,0,0,1674,41,1283,14,615,36,4,52.242638
80,20,0,0,0,0,0,0,0,1302,42,866,23,524,13,5,50.464572
80,20,0,0,0,0,0,0,0,1261,46,818,5,510,18,4,56.112248
80,20,0,0,0,0,0,0,0,1418,43,1022,13,391,13,1,50.892134
80,20,0,0,0,0,0,0,0,1430,60,881,24,391,15,4,43.522613
80,20,0,0,0,0,0,0,0,1485,47,845,7,543,14,1,56.050672
80,20,0,0,0,0,0,0,0,1400,56,1044,23,418,18,5,51.222375
80,20,0,0,0,0,0,0,0,1480,39,961,5,456,25,2,45.825213
80,20,0,0,0,0,0,0,0,1333,42,916,21,487,31,5,52.416398
80,20,0,0,0,0,0,0,0,1560,59,989,12,475,25,2,52.757481
80,20,0,0,0,0,0,0,0,1238,50,740,13,355,20,3,48.006876
80,20,0,0,0,0,0,0,0,1636,42,968,5,471,27,4,62.501896
80,20,0,0,0,0,0,0,0,1383,45,991,22,370,17,5,64.2916
80,20,0,0,0,0,0,0,0,1415,58,860,13,430,34,2,43.645356
80,20,0,0,0,0,0,0,0,1642,42,1294,11,645,25,4,54.582514
80,20,0,0,0,0,0,0,0,1378,47,779,18,416,23,3,51.18748
80,20,0,0,0,0,0,0,0,1577,46,1192,23,462,31,2,61.613489
80,20,0,0,0,0,0,0,0,1643,61,1004,18,564,24,2,48.967645
80,20,0,0,0,0,0,0,0,1213,48,783,15,427,10,4,54.997944
80,20,0,0,0,0,0,0,0,1448,36,978,14,499,16,4,43.377101
80,20,0,0,0,0,0,0,0,1689,66,1114,16,565,19,3,48.061545
80,20,0,0,0,0,0,0,0,1378,48,835,22,466,19,1,56.207175
80,20,0,0,0,0,0,0,0,1476,55,1058,9,405,32,2,60.396449
80,20,0,0,0,0,0,0,0,1515,45,1127,21,406,14,3,61.587378
80,20,0,0,0,0,0,0,0,1414,44,832,7,560,18,5,56.057127
80,20,0,0,0,0,0,0,0,1489,53,906,7,437,37,1,62.778886
80,20,0,0,0,0,0,0,0,1398,54,1034,16,373,35,1,52.021856
80,20,0,0,0,0,0,0,0,1672,61,1017,12,564,30,3,51.470709
80,20,0,0,0,0,0,0,0,1338,55,895,24,430,12,3,55.90058
80,20,0,0,0,0,0,0,0,1396,60,884,20,523,12,4,45.195606
80,20,0,0,0,0,0,0,0,1418,61,910,10,468,25,1,40.270981
80,20,0,0,0,0,0,0,0,1676,63,1045,17,646,32,5,53.289835
80,20,0,0,0,0,0,0,0,1607,62,995,7,580,23,3,47.783543
80,20,0,0,0,0,0,0,0,1559,61,1099,5,647,27,4,50.40047
80,20,0,0,0,0,0,0,0,1675,58,968,10,565,10,2,54.176909
80,20,0,0,0,0,0,0,0,1323,45,884,24,531,37,2,53.144908
80,20,0,0,0,0,0,0,0,1596,58,1178,23,641,27,2,50.046107
80,20,0,0,0,0,0,0,0,1182,51,817,11,399,32,5,56.700051
80,20,0,0,0,0,0,0,0,1398,42,796,21,517,29,5,44.087034
80,20,0,0,0,0,0,0,0,1477,60,949,15,454,35,1,45.54929
80,20,0,0,0,0,0,0,0,1397,58,814,6,465,10,5,42.967649
80,20,0,0,0,0,0,0,0,1500,44,1142,23,542,30,5,56.960303
80,20,0,0,0,0,0,0,0,1319,39,896,9,482,23,5,45.347975
80,20,0,0,0,0,0,0,0,1635,55,1286,9,671,31,3,61.944538
80,20,0,0,0,0,0,0,0,1513,40,972,19,554,34,3,50.709613
80,20,0,0,0,0,0,0,0,1538,43,917,16,390,19,1,53.931622
80,20,0,0,0,0,0,0,0,1598,52,904,20,405,31,3,66.989411
80,20,0,0,0,0,0,0,0,1618,57,948,21,429,27,5,60.892693
80,20,0,0,0,0,0,0,0,1532,42,1124,12,450,39,3,53.629861
80,20,0,0,0,0,0,0,0,1329,54,907,20,507,37,2,56.627382
80,20,0,0,0,0,0,0,0,1421,43,1087,8,487,38,4,47.216989
80,20,0,0,0,0,0,0,0,1670,45,1283,11,512,26,2,62.994369
80,20,0,0,0,0,0,0,0,1332,44,901,5,408,28,4,58.757048
80,20,0,0,0,0,0,0,0,1662,42,1242,20,688,11,4,56.0901
80,20,0,0,0,0,0,0,0,1652,38,1069,12,427,38,2,50.436904
80,20,0,0,0,0,0,0,0,1241,51,720,12,392,38,5,49.722754
80,20,0,0,0,0,0,0,0,1451,57,1090,24,367,10,5,50.359737
80,20,0,0,0,0,0,0,0,1606,40,1102,21,545,24,2,55.550717
80,20,0,0,0,0,0,0,0,1165,49,768,21,414,29,3,49.69163
80,20,0,0,0,0,0,0,0,1398,43,1016,13,417,32,1,46.609826
80,20,0,0,0,0,0,0,0,1511,42,875,8,488,28,2,47.076031
80,20,0,0,0,0,0,0,0,1646,46,1286,16,437,29,1,61.788429
80,20,0,0,0,0,0,0,0,1248,48,779,18,368,12,3,52.876609
80,20,0,0,0,0,0,0,0,1616,42,1210,10,589,33,4,55.523692
80,20,0,0,0,0,0,0,0,1492,41,898,24,490,25,3,47.882585
80,20,0,0,0,0,0,0,0,1365,49,767,14,447,15,3,51.644208
80,20,0,0,0,0,0,0,0,1506,58,1042,7,506,31,2,55.195232
80,20,0,0,0,0,0,0,0,1516,56,889,20,529,11,5,58.34376
80,20,0,0,0,0,0,0,0,1349,44,854,13,459,39,3,53.139266
80,20,0,0,0,0,0,0,0,1554,44,858,7,536,25,5,59.325509
80,20,0,0,0,0,0,0,0,1616,46,1106,21,419,29,1,76.072022
80,20,0,0,0,0,0,0,0,1359,51,757,12,367,25,5,53.994931
80,20,0,0,0,0,0,0,0,1485,45,1012,16,608,22,3,67.169287
80,20,0,0,0,0,0,0,0,1496,46,962,18,468,18,1,66.785118
80,20,0,0,0,0,0,0,0,1653,58,1136,7,465,16,4,67.886719
80,20,0,0,0,0,0,0,0,1391,51,1070,13,531,31,5,61.582621
80,20,0,0,0,0,0,0,0,1690,52,942,13,580,14,4,73.110909
80,20,0,0,0,0,0,0,0,1502,53,1049,12,455,35,1,69.251481
80,20,0,0,0,0,0,0,0,1687,49,963,20,465,25,3,75.19489
80,20,0,0,0,0,0,0,0,1500,46,1138,12,502,21,5,65.054056
80,20,0,0,0,0,0,0,0,1383,50,980,16,558,10,2,63.737966
80,20,0,0,0,0,0,0,0,1641,56,958,19,599,25,5,66.413181
80,20,0,0,0,0,0,0,0,1581,54,1122,5,404,17,5,77.522275
80,20,0,0,0,0,0,0,0,1590,56,1028,23,427,19,5,70.818534
80,20,0,0,0,0,0,0,0,1515,57,965,13,484,14,4,60.124775
80,20,0,0,0,0,0,0,0,1480,48,871,11,430,37,3,66.241731
80,20,0,0,0,0,0,0,0,1574,45,1096,13,651,27,1,67.168744
80,20,0,0,0,0,0,0,0,1680,41,1089,6,470,27,3,65.51561
80,20,0,0,0,0,0,0,0,1567,42,997,24,485,22,5,64.992358
80,20,0,0,0,0,0,0,0,1596,46,1200,11,693,30,5,67.965207
80,20,0,0,0,0,0,0,0,1666,57,1277,13,590,26,5,60.978011
80,20,0,0,0,0,0,0,0,1570,57,1027,14,549,22,2,62.03178
80,20,0,0,0,0,0,0,0,1466,49,1081,17,556,11,2,62.740676
80,20,0,0,0,0,0,0,0,1612,49,1121,24,676,13,1,77.742651
80,20,0,0,0,0,0,0,0,1594,45,1117,6,482,33,3,75.259599
80,20,0,0,0,0,0,0,0,1444,49,829,13,373,30,2,58.781548
80,20,0,0,0,0,0,0,0,1687,59,1207,22,472,22,5,65.441359
80,20,0,0,0,0,0,0,0,1453,46,1064,11,543,16,2,58.329638
80,20,0,0,0,0,0,0,0,1579,54,1125,8,473,26,4,74.195137
80,20,0,0,0,0,0,0,0,1368,47,908,9,443,24,1,62.606987
80,20,0,0,0,0,0,0,0,1450,52,1070,16,617,39,5,65.625081
80,20,0,0,0,0,0,0,0,1617,57,1078,7,504,24,1,64.055497
80,20,0,0,0,0,0,0,0,1403,45,978,14,450,18,1,58.977267
80,20,0,0,0,0,0,0,0,1493,53,823,21,477,28,4,57.066509
80,20,0,0,0,0,0,0,0,1577,55,1092,22,575,27,2,69.774544
80,20,0,0,0,0,0,0,0,1650,62,1070,11,561,25,4,53.999807
80,20,0,0,0,0,0,0,0,1641,39,1192,14,535,20,5,55.679545
80,20,0,0,0,0,0,0,0,1569,44,1126,14,413,16,3,68.988614
80,20,0,0,0,0,0,0,0,1373,42,855,14,422,29,5,52.156934
80,20,0,0,0,0,0,0,0,1595,41,995,19,450,18,5,62.253159
80,20,0,0,0,0,0,0,0,1536,52,882,8,465,37,3,65.517717
80,20,0,0,0,0,0,0,0,1365,44,916,21,449,24,2,55.011928
80,20,0,0,0,0,0,0,0,1579,42,1149,15,423,15,5,65.3167
80,20,0,0,0,0,0,0,0,1443,47,801,9,488,16,5,59.78035
80,20,0,0,0,0,0,0,0,1613,53,902,7,599,20,5,69.519999
80,20,0,0,0,0,0,0,0,1473,50,1124,14,474,25,2,60.190498
80,20,0,0,0,0,0,0,0,1475,38,996,15,426,24,5,51.052865
80,20,0,0,0,0,0,0,0,1590,53,957,21,600,13,4,73.084414
80,20,0,0,0,0,0,0,0,1525,51,843,10,504,23,1,56.956198
80,20,0,0,0,0,0,0,0,1515,42,945,14,610,29,4,57.5626
80,20,0,0,0,0,0,0,0,1670,56,1003,22,593,32,2,65.482348
80,20,0,0,0,0,0,0,0,1341,50,823,7,404,33,4,63.451359
80,20,0,0,0,0,0,0,0,1510,56,940,13,514,34,2,58.837071
80,20,0,0,0,0,0,0,0,1624,44,1014,23,447,32,2,68.014483
80,20,0,0,0,0,0,0,0,1495,59,937,8,460,28,5,53.611269
80,20,0,0,0,0,0,0,0,1541,50,1134,24,462,32,2,68.523607
80,20,0,0,0,0,0,0,0,1466,57,980,9,449,36,3,58.495291
80,20,0,0,0,0,0,0,0,1515,44,1036,11,590,38,5,71.163408
80,20,0,0,0,0,0,0,0,1484,43,936,11,521,13,3,58.901043
80,20,0,0,0,0,0,0,0,1675,50,1293,16,673,31,3,70.598061
80,20,0,0,0,0,0,0,0,1357,49,803,10,433,27,4,60.519303
80,20,0,0,0,0,0,0,0,1537,54,898,8,484,35,5,66.538524
80,20,0,0,0,0,0,0,0,1513,51,872,14,439,24,3,65.36645
80,20,0,0,0,0,0,0,0,1313,48,919,13,467,23,1,58.187768
80,20,0,0,0,0,0,0,0,1421,44,1042,20,453,34,5,57.973431
80,20,0,0,0,0,0,0,0,1403,47,875,18,522,14,2,61.592976
80,20,0,0,0,0,0,0,0,1391,51,861,22,546,15,2,62.070059
80,20,0,0,0,0,0,0,0,1516,46,857,23,522,24,5,64.391032
80,20,0,0,0,0,0,0,0,1631,47,1115,6,627,35,1,77.741115
80,20,0,0,0,0,0,0,0,1402,49,973,21,535,19,2,67.378883
80,20,0,0,0,0,0,0,0,1648,59,1065,13,628,22,5,64.521519
80,20,0,0,0,0,0,0,0,1688,44,1190,6,639,36,3,74.800607
80,20,0,0,0,0,0,0,0,1381,52,936,6,429,18,3,67.857856
80,20,0,0,0,0,0,0,0,1680,57,1041,14,501,37,2,64.785658
80,20,0,0,0,0,0,0,0,1588,49,880,15,526,31,1,62.733935
80,20,0,0,0,0,0,0,0,1624,61,1113,15,582,35,5,58.974335
80,20,0,0,0,0,0,0,0,1510,60,1035,12,532,22,3,51.472998
80,20,0,0,0,0,0,0,0,1373,49,839,20,449,28,2,60.347751
80,20,0,0,0,0,0,0,0,1572,59,1067,17,495,32,2,56.526721
80,20,0,0,0,0,0,0,0,1553,50,1124,12,605,35,1,68.786201
80,20,0,0,0,0,0,0,0,1479,51,950,12,536,16,2,71.657804
80,20,0,0,0,0,0,0,0,1569,51,1109,16,662,39,4,78.780906
80,20,0,0,0,0,0,0,0,1472,51,858,15,562,10,5,68.44491
80,20,0,0,0,0,0,0,0,1497,49,921,20,463,11,3,71.723367
80,20,0,0,0,0,0,0,0,1684,56,1154,12,653,37,4,77.258749
80,20,0,0,0,0,0,0,0,1497,47,997,20,551,21,3,73.8265
80,20,0,0,0,0,0,0,0,1518,49,952,10,613,22,3,74.826466
80,20,0,0,0,0,0,0,0,1549,45,1018,13,554,33,3,71.577931
80,20,0,0,0,0,0,0,0,1530,49,1007,19,389,19,2,76.759666
80,20,0,0,0,0,0,0,0,1680,51,1239,19,548,33,2,73.726026
80,20,0,0,0,0,0,0,0,1532,51,1075,23,482,24,4,79.064224
80,20,0,0,0,0,0,0,0,1651,53,1096,24,419,23,1,77.587178
80,20,0,0,0,0,0,0,0,1384,48,990,15,400,17,5,70.781071
80,20,0,0,0,0,0,0,0,1671,54,1198,7,604,25,4,77.535316
80,20,0,0,0,0,0,0,0,1445,55,984,15,476,33,1,60.868599
80,20,0,0,0,0,0,0,0,1449,50,1043,22,601,38,5,71.354685
80,20,0,0,0,0,0,0,0,1621,54,1074,9,642,27,2,75.571837
80,20,0,0,0,0,0,0,0,1545,50,1123,14,587,33,3,71.607308
80,20,0,0,0,0,0,0,0,1595,55,1060,17,576,21,3,72.73723
80,20,0,0,0,0,0,0,0,1492,52,975,13,580,16,5,77.825554
80,20,0,0,0,0,0,0,0,1365,51,911,7,555,35,5,71.959956
80,20,0,0,0,0,0,0,0,1637,45,1094,18,637,21,1,72.448886
80,20,0,0,0,0,0,0,0,1641,52,1148,21,680,22,5,85.300323
80,20,0,0,0,0,0,0,0,1568,52,1099,11,490,24,1,74.52458
80,20,0,0,0,0,0,0,0,1542,44,961,15,496,23,4,67.38933
80,20,0,0,0,0,0,0,0,1398,48,918,9,402,30,5,74.600038
80,20,0,0,0,0,0,0,0,1421,55,961,14,486,31,1,59.202642
80,20,0,0,0,0,0,0,0,1665,54,1056,16,593,10,5,80.545575
80,20,0,0,0,0,0,0,0,1467,51,999,8,486,28,2,73.156438
80,20,0,0,0,0,0,0,0,1669,53,1190,19,436,31,3,79.972891
80,20,0,0,0,0,0,0,0,1475,51,876,16,432,25,5,70.449522
80,20,0,0,0,0,0,0,0,1616,58,1066,19,500,25,4,64.845878
80,20,0,0,0,0,0,0,0,1505,48,1091,20,498,22,4,72.35848
80,20,0,0,0,0,0,0,0,1608,54,1013,14,454,19,4,74.618412
80,20,0,0,0,0,0,0,0,1568,48,979,12,589,34,3,76.382792
80,20,0,0,0,0,0,0,0,1658,49,997,9,559,37,3,78.983903
80,20,0,0,0,0,0,0,0,1667,48,1184,22,441,19,4,85.550381
80,20,0,0,0,0,0,0,0,1599,52,1037,11,620,26,1,76.152135
80,20,0,0,0,0,0,0,0,1628,54,972,16,598,27,4,72.234144
80,20,0,0,0,0,0,0,0,1475,54,994,11,437,26,3,69.033537
80,20,0,0,0,0,0,0,0,1611,49,941,17,592,11,5,78.035558
80,20,0,0,0,0,0,0,0,1475,45,1079,15,474,24,5,65.726271
80,20,0,0,0,0,0,0,0,1664,55,1142,14,497,28,4,79.206516
80,20,0,0,0,0,0,0,0,1489,51,1130,15,483,21,5,67.835348
80,20,0,0,0,0,0,0,0,1622,58,1050,17,584,20,5,66.362086
80,20,0,0,0,0,0,0,0,1602,53,1017,24,587,18,4,77.896911
80,20,0,0,0,0,0,0,0,1529,55,1024,16,578,11,5,72.803763
80,20,0,0,0,0,0,0,0,1395,51,920,6,412,35,5,74.24596
80,20,0,0,0,0,0,0,0,1550,52,976,16,400,30,3,74.547079
80,20,0,0,0,0,0,0,0,1281,50,824,20,430,18,5,64.227284
80,20,0,0,0,0,0,0,0,1435,52,996,21,514,31,5,74.25052
80,20,0,0,0,0,0,0,0,1509,48,988,5,618,30,4,78.265344
80,20,0,0,0,0,0,0,0,1553,57,1029,21,469,25,5,66.909583
80,20,0,0,0,0,0,0,0,1385,48,909,9,463,19,3,68.824322
80,20,0,0,0,0,0,0,0,1517,51,1079,17,578,22,1,69.868352
80,20,0,0,0,0,0,0,0,1520,50,1081,24,630,28,5,77.846702
80,20,0,0,0,0,0,0,0,1585,54,1072,14,400,34,4,77.517998
80,20,0,0,0,0,0,0,0,1457,48,985,16,573,31,1,69.138391
80,20,0,0,0,0,0,0,0,1508,53,1009,17,595,26,2,71.649606
80,20,0,0,0,0,0,0,0,1569,52,1002,8,562,10,2,74.995459
80,20,0,0,0,0,0,0,0,1388,50,885,6,405,16,4,70.135557
80,20,0,0,0,0,0,0,0,1441,49,1018,16,475,39,4,73.220839
80,20,0,0,0,0,0,0,0,1646,50,1017,5,489,31,4,82.072822
80,20,0,0,0,0,0,0,0,1529,54,944,13,572,24,5,71.202866
80,20,0,0,0,0,0,0,0,1603,53,1117,13,638,26,3,77.839427
80,20,0,0,0,0,0,0,0,1595,49,986,13,399,32,4,79.588928
80,20,0,0,0,0,0,0,0,1432,46,942,17,494,13,5,72.207725
80,20,0,0,0,0,0,0,0,1662,56,1022,22,570,20,5,71.723366
80,20,0,0,0,0,0,0,0,1611,49,1052,12,660,12,2,80.295948
80,20,0,0,0,0,0,0,0,1640,49,1227,20,481,15,4,74.767528
80,20,0,0,0,0,0,0,0,1560,54,1085,23,551,32,4,75.272458
80,20,0,0,0,0,0,0,0,1570,53,1032,6,485,12,3,76.221654
80,20,0,0,0,0,0,0,0,1394,49,989,12,474,15,4,69.864351
80,20,0,0,0,0,0,0,0,1634,46,1013,12,505,25,3,76.115908
80,20,0,0,0,0,0,0,0,1446,50,884,18,527,29,5,72.480048
80,20,0,0,0,0,0,0,0,1364,51,939,12,420,25,4,69.941066
80,20,0,0,0,0,0,0,0,1463,47,880,18,472,30,5,69.825754
80,20,0,0,0,0,0,0,0,1508,49,1043,10,467,35,4,79.746188
80,20,0,0,0,0,0,0,0,1636,54,1163,8,550,33,3,75.427175
80,20,0,0,0,0,0,0,0,1592,48,1172,19,531,25,1,67.626176
80,20,0,0,0,0,0,0,0,1628,51,1069,16,436,15,5,86.096254
80,20,0,0,0,0,0,0,0,1631,48,1039,13,544,17,2,79.156893
80,20,0,0,0,0,0,0,0,1595,51,1058,13,532,10,1,78.049567
80,20,0,0,0,0,0,0,0,1582,52,1037,22,455,21,5,82.506971
80,20,0,0,0,0,0,0,0,1620,50,1112,21,486,13,5,87.950997
80,20,0,0,0,0,0,0,0,1680,51,1133,22,553,35,4,87.87068
80,20,0,0,0,0,0,0,0,1670,51,1090,11,607,37,3,84.482708
80,20,0,0,0,0,0,0,0,1663,48,1129,13,449,19,3,85.279275
80,20,0,0,0,0,0,0,0,1628,51,1075,24,510,24,4,84.525408
80,20,0,0,0,0,0,0,0,1459,50,969,15,455,36,1,71.541014
80,20,0,0,0,0,0,0,0,1524,53,995,14,544,25,3,73.537704
80,20,0,0,0,0,0,0,0,1565,50,1013,23,475,31,5,83.187778
80,20,0,0,0,0,0,0,0,1470,51,957,14,600,31,5,77.938732
80,20,0,0,0,0,0,0,0,1658,46,1111,17,527,38,3,81.115577
80,20,0,0,0,0,0,0,0,1645,45,1088,8,550,21,5,82.967282
80,20,0,0,0,0,0,0,0,1600,49,959,16,519,31,5,79.662852
80,20,0,0,0,0,0,0,0,1564,47,1037,15,487,28,5,82.828483
80,20,0,0,0,0,0,0,0,1570,51,1047,10,501,27,1,77.133017
80,20,0,0,0,0,0,0,0,1564,50,1080,20,561,37,3,80.164382
80,20,0,0,0,0,0,0,0,1673,51,1054,10,439,26,5,85.426406
80,20,0,0,0,0,0,0,0,1582,49,1073,15,583,31,2,79.642455
80,20,0,0,0,0,0,0,0,1515,47,1023,16,541,21,4,77.767163
80,20,0,0,0,0,0,0,0,1628,49,1010,9,547,18,4,81.753429
80,20,0,0,0,0,0,0,0,1648,52,1162,18,486,34,5,86.050917
80,20,0,0,0,0,0,0,0,1620,54,1094,16,600,24,4,79.604471
80,20,0,0,0,0,0,0,0,1540,50,1014,18,444,32,1,75.741596
80,20,0,0,0,0,0,0,0,1579,49,1007,15,449,19,4,81.027252
80,20,0,0,0,0,0,0,0,1686,52,1143,16,438,22,3,84.758237
80,20,0,0,0,0,0,0,0,1636,51,1138,8,568,25,2,81.351372
80,20,0,0,0,0,0,0,0,1541,50,1080,13,539,35,5,82.465138
80,20,0,0,0,0,0,0,0,1573,54,1036,15,458,26,5,77.850873
80,20,0,0,0,0,0,0,0,1545,49,1025,6,503,28,2,77.972213
80,20,0,0,0,0,0,0,0,1445,48,958,16,504,11,4,74.862418
80,20,0,0,0,0,0,0,0,1674,49,1146,8,543,28,5,90.850374
80,20,0,0,0,0,0,0,0,1586,49,1008,15,629,27,5,83.591787
80,20,0,0,0,0,0,0,0,1585,51,1052,11,618,22,4,83.125936
80,20,0,0,0,0,0,0,0,1678,49,1066,22,543,19,5,87.320332
80,20,0,0,0,0,0,0,0,1647,49,1118,11,445,13,5,89.448491
80,20,0,0,0,0,0,0,0,1654,48,1136,22,562,20,4,86.52465
80,20,0,0,0,0,0,0,0,1621,50,1214,16,557,36,5,75.530074
80,20,0,0,0,0,0,0,0,1432,51,909,12,509,20,5,73.849725
80,20,0,0,0,0,0,0,0,1543,50,944,13,598,29,5,78.636424
80,20,0,0,0,0,0,0,0,1415,50,975,14,437,24,2,70.41336
80,20,0,0,0,0,0,0,0,1617,50,1138,20,521,27,5,86.29616
80,20,0,0,0,0,0,0,0,1649,47,1064,15,523,33,3,81.079184
80,20,0,0,0,0,0,0,0,1603,52,1070,5,554,18,3,80.831375
80,20,0,0,0,0,0,0,0,1503,50,959,17,519,26,3,75.138924
80,20,0,0,0,0,0,0,0,1621,51,1111,14,406,34,3,83.159066
80,20,0,0,0,0,0,0,0,1625,49,1048,12,499,17,2,80.330794
80,20,0,0,0,0,0,0,0,1490,51,1004,20,529,26,2,74.144571
80,20,0,0,0,0,0,0,0,1553,51,1053,19,494,26,1,76.360055
80,20,0,0,0,0,0,0,0,1521,51,1002,6,512,21,3,77.431008
80,20,0,0,0,0,0,0,0,1506,51,1053,15,479,15,4,77.958601
80,20,0,0,0,0,0,0,0,1613,50,982,18,519,14,4,79.210876
80,20,0,0,0,0,0,0,0,1612,52,1080,23,500,23,5,85.216552
80,20,0,0,0,0,0,0,0,1687,52,1096,11,448,13,5,86.730791
80,20,0,0,0,0,0,0,0,1557,52,1041,18,537,29,3,78.367757
80,20,0,0,0,0,0,0,0,1552,48,1020,9,545,34,4,80.911556
80,20,0,0,0,0,0,0,0,1428,52,953,14,461,17,2,68.889083
80,20,0,0,0,0,0,0,0,1657,51,1100,8,510,37,4,86.383502
80,20,0,0,0,0,0,0,0,1606,51,1028,14,557,13,1,76.806482
80,20,0,0,0,0,0,0,0,1471,49,985,23,529,16,5,79.437963
80,20,0,0,0,0,0,0,0,1521,52,1011,9,445,17,5,80.148536
80,20,0,0,0,0,0,0,0,1568,50,998,16,568,37,2,76.821614
80,20,0,0,0,0,0,0,0,1552,49,1060,16,420,13,4,82.617093
80,20,0,0,0,0,0,0,0,1666,53,1175,15,538,25,5,84.931859
80,20,0,0,0,0,0,0,0,1675,45,1071,11,558,22,5,82.245151
80,20,0,0,0,0,0,0,0,1519,48,1011,17,611,23,3,76.659509
80,20,0,0,0,0,0,0,0,1532,49,959,21,482,18,5,79.288762
80,20,0,0,0,0,0,0,0,1586,48,1067,15,432,25,4,83.520642
80,20,0,0,0,0,0,0,0,1535,50,1003,10,407,19,3,78.446971
80,20,0,0,0,0,0,0,0,1557,54,1022,16,556,12,5,76.814609
